t,tracked,n_obs0,n_obs1,mean0,ms
1649764532.820633,1,289,0,60.44,1.56
1649764532.845631,1,288,0,60.32,1.60
1649764532.870628,1,288,0,60.23,1.61
1649764532.895625,1,287,0,60.32,1.59
1649764532.920623,1,287,0,60.36,1.65
1649764532.945620,1,287,0,60.26,1.63
1649764532.970617,1,287,0,60.21,1.66
1649764532.995615,1,286,0,60.33,1.63
1649764533.020612,1,286,0,60.36,1.61
1649764533.045609,1,286,0,60.25,1.63
1649764533.070606,1,285,0,60.18,1.64
1649764533.095604,1,284,0,60.26,1.64
1649764533.120601,1,283,0,60.28,1.65
1649764533.145598,1,283,0,60.14,1.65
1649764533.170595,1,282,0,60.11,1.67
1649764533.195593,1,282,0,60.18,1.66
1649764533.220590,1,282,0,60.23,1.66
1649764533.245587,1,281,0,60.13,1.72
1649764533.270585,1,280,0,60.10,1.70
1649764533.295582,1,278,0,60.20,1.70
1649764533.320579,1,276,0,60.27,1.67
1649764533.345577,1,276,0,60.17,1.67
1649764533.370574,1,276,0,60.12,1.68
1649764533.395571,1,274,0,60.23,1.68
1649764533.420568,1,273,0,60.27,1.68
1649764533.445566,1,272,0,60.14,1.71
1649764533.470563,1,272,0,60.10,1.71
1649764533.495560,1,271,0,60.19,1.71
1649764533.520558,1,271,0,60.22,1.72
1649764533.545555,1,271,0,60.11,1.73
1649764533.570552,1,271,0,60.07,1.73
1649764533.595549,1,271,0,60.17,1.77
1649764533.620547,1,271,0,60.19,1.74
1649764533.645544,1,271,0,60.07,1.75
1649764533.670541,1,271,0,60.05,1.78
1649764533.695539,1,271,0,60.14,1.76
1649764533.720536,1,271,0,60.16,1.76
1649764533.745533,1,271,0,60.06,1.75
1649764533.770530,1,270,0,60.01,1.81
1649764533.795528,1,270,0,60.10,1.78
1649764533.820525,1,270,0,60.14,1.79
1649764533.845522,1,270,0,60.02,1.87
1649764533.870520,1,270,0,60.00,1.78
1649764533.895517,1,269,0,60.09,1.78
1649764533.920514,1,269,0,60.10,1.81
1649764533.945511,1,268,0,59.98,1.82
1649764533.970509,1,264,0,59.93,1.83
1649764533.995506,1,256,0,59.67,1.83
1649764534.020503,1,241,0,59.02,1.84
1649764534.045501,1,228,0,58.40,1.83
1649764534.070498,1,209,0,58.26,1.86
1649764534.095495,1,192,0,58.46,1.83
1649764534.120492,1,447,192,58.74,5.80
1649764534.145490,1,296,0,58.93,0.61
1649764534.170487,1,262,0,59.24,0.54
1649764534.195484,1,228,0,59.57,0.51
1649764534.220482,1,201,0,59.65,0.49
1649764534.245479,1,190,0,59.35,0.48
1649764534.270476,1,450,233,59.20,2.26
1649764534.295473,1,324,0,59.23,0.55
1649764534.320471,1,264,0,59.31,0.52
1649764534.345468,1,233,0,59.38,0.51
1649764534.370465,1,208,0,59.82,0.52
1649764534.395463,1,186,0,60.37,0.54
1649764534.420460,1,448,245,60.96,2.32
1649764534.445457,1,314,0,61.48,0.58
1649764534.470454,1,266,0,62.20,0.54
1649764534.495452,1,244,0,63.04,0.55
1649764534.520449,1,221,0,63.91,0.51
1649764534.545446,1,200,0,64.60,0.51
1649764534.570444,1,189,0,65.53,0.50
1649764534.595441,1,450,276,66.52,2.53
1649764534.620438,1,331,0,67.43,0.61
1649764534.645435,1,273,0,68.05,0.54
1649764534.670433,1,245,0,68.79,0.54
1649764534.695430,1,228,0,69.30,0.52
1649764534.720427,1,204,0,69.67,0.49
1649764534.745425,1,450,284,69.96,2.49
