t,tracked,n_obs0,n_obs1,mean0,ms
1520530323.400084,1,313,0,38.16,0.63
1520530323.450085,1,305,0,38.25,0.49
1520530323.500345,1,259,0,47.47,0.50
1520530323.550346,1,243,0,47.49,0.46
1520530323.600348,1,238,0,47.48,0.45
1520530323.650349,1,235,0,47.47,0.74
1520530323.700351,1,224,0,47.71,0.45
1520530323.750353,1,219,0,47.63,0.43
1520530323.800354,1,206,0,48.06,0.40
1520530323.850356,1,201,0,47.61,0.39
1520530323.900153,1,195,0,40.82,0.42
1520530323.950154,1,191,0,40.87,0.46
1520530324.000156,1,188,0,40.76,0.38
1520530324.050157,1,186,0,41.03,0.37
1520530324.100159,1,438,386,41.40,2.81
1520530324.150160,1,385,0,41.68,0.53
1520530324.200162,1,351,0,41.94,0.52
1520530324.250163,1,328,0,41.65,0.50
1520530324.299908,1,287,0,33.07,0.54
1520530324.349910,1,282,0,33.20,0.50
1520530324.399911,1,269,0,33.61,0.46
1520530324.449913,1,258,0,33.77,0.45
1520530324.499994,1,248,0,33.62,0.45
1520530324.549915,1,234,0,34.05,0.48
1520530324.599917,1,221,0,34.10,0.42
1520530324.649919,1,218,0,33.97,0.41
1520530324.700018,1,212,0,37.13,0.40
1520530324.750020,1,203,0,36.77,0.40
1520530324.800021,1,191,0,36.59,0.40
1520530324.850023,1,181,0,36.31,0.57
1520530324.900024,1,439,356,36.34,2.50
1520530324.950026,1,385,0,36.03,0.60
1520530325.000028,1,350,0,35.94,0.52
1520530325.050029,1,335,0,36.03,0.52
1520530325.100816,1,436,388,64.07,2.77
1520530325.150817,1,402,0,64.13,0.58
1520530325.200819,1,387,0,63.68,0.55
1520530325.250820,1,377,0,63.41,0.54
1520530325.300822,1,361,0,63.02,0.79
1520530325.350824,1,352,0,62.76,0.53
1520530325.400825,1,344,0,62.79,0.52
1520530325.450827,1,337,0,63.01,0.50
1520530325.500828,1,328,0,63.09,0.60
1520530325.550913,1,315,0,66.03,0.50
1520530325.600915,1,312,0,66.13,0.52
1520530325.650917,1,300,0,65.97,0.49
1520530325.700918,1,297,0,65.78,0.52
1520530325.750919,1,292,0,65.38,0.49
1520530325.800921,1,284,0,64.82,0.54
1520530325.850922,1,280,0,64.47,0.47
1520530325.900924,1,279,0,63.91,0.47
1520530325.950541,1,256,0,51.05,0.49
1520530326.000543,1,254,0,50.85,0.53
1520530326.050549,1,249,0,50.50,0.46
1520530326.100546,1,245,0,50.27,0.45
1520530326.150548,1,240,0,50.10,0.44
1520530326.200549,1,239,0,50.04,0.43
1520530326.250551,1,237,0,49.79,0.43
1520530326.300552,1,232,0,49.67,0.48
1520530326.350204,1,216,0,38.13,0.44
1520530326.400206,1,209,0,38.08,0.42
1520530326.450207,1,208,0,37.90,0.40
1520530326.500209,1,206,0,37.88,0.42
1520530326.550210,1,202,0,37.75,0.39
1520530326.600213,1,199,0,37.71,0.76
1520530326.650214,1,191,0,37.81,0.39
1520530326.700216,1,190,0,37.68,0.41
1520530326.750426,1,442,397,44.48,3.35
1520530326.800429,1,416,0,44.42,0.58
1520530326.850430,1,404,0,44.48,0.64
1520530326.900431,1,388,0,44.38,0.56
1520530326.950433,1,364,0,44.19,0.56
1520530327.000434,1,353,0,44.19,0.53
1520530327.050437,1,338,0,43.97,0.54
1520530327.100437,1,313,0,44.45,0.59
1520530327.150430,1,298,0,44.20,0.51
1520530327.200433,1,278,0,43.97,0.51
1520530327.250435,1,262,0,44.11,0.49
1520530327.300436,1,256,0,44.43,0.56
1520530327.350437,1,250,0,44.55,0.48
1520530327.400439,1,240,0,45.08,0.48
1520530327.450440,1,232,0,45.38,0.47
1520530327.500442,1,222,0,45.88,0.44
1520530327.550090,1,189,0,33.99,0.73
1520530327.600091,1,432,381,34.51,2.57
1520530327.650103,1,360,0,35.14,0.62
1520530327.700094,1,339,0,35.54,0.54
1520530327.750096,1,310,0,36.16,0.52
1520530327.800097,1,290,0,36.82,0.53
1520530327.850099,1,277,0,37.49,0.54
1520530327.900100,1,257,0,38.22,0.57
1520530327.950102,1,245,0,38.02,0.51
1520530328.000280,1,198,0,45.31,0.47
1520530328.050282,1,424,374,45.44,2.68
1520530328.100283,1,355,0,45.52,0.59
1520530328.150285,1,329,0,45.36,0.55
1520530328.200287,1,314,0,45.58,0.79
1520530328.250288,1,298,0,45.67,0.52
1520530328.300290,1,288,0,45.58,0.51
1520530328.350291,1,280,0,45.39,0.51
1520530328.400337,1,258,0,46.06,0.73
1520530328.450338,1,242,0,45.71,0.48
1520530328.500340,1,234,0,45.45,0.46
1520530328.550342,1,224,0,45.06,0.46
1520530328.600343,1,198,0,44.61,0.43
1520530328.650346,1,191,0,44.34,0.43
1520530328.700347,1,438,397,43.95,2.72
1520530328.750348,1,375,0,43.68,0.87
1520530328.800086,1,323,0,33.83,0.56
1520530328.850087,1,308,0,34.07,0.51
1520530328.900089,1,296,0,34.12,0.51
1520530328.950091,1,292,0,34.39,0.52
1520530329.000092,1,285,0,34.92,0.63
1520530329.050093,1,262,0,35.07,0.48
1520530329.100095,1,245,0,35.55,0.47
1520530329.150097,1,231,0,35.72,0.44
1520530329.200044,1,220,0,34.01,0.74
1520530329.250095,1,209,0,34.56,0.44
1520530329.300047,1,202,0,34.75,0.44
1520530329.350049,1,437,373,35.00,2.92
1520530329.400050,1,348,0,34.87,0.59
1520530329.450052,1,323,0,34.72,0.54
1520530329.500053,1,302,0,34.88,0.50
1520530329.550055,1,288,0,34.71,0.59
1520530329.600097,1,281,0,36.49,0.54
1520530329.650099,1,261,0,36.65,0.48
1520530329.700100,1,249,0,36.39,0.47
1520530329.750102,1,239,0,36.51,0.46
1520530329.800104,1,230,0,36.20,0.51
1520530329.850105,1,222,0,36.10,0.45
1520530329.900107,1,213,0,35.70,0.45
1520530329.950109,1,211,0,34.65,0.45
1520530330.000110,1,203,0,33.95,0.69
1520530330.050161,1,436,390,35.13,2.71
1520530330.100162,1,375,0,34.79,0.59
1520530330.150164,1,353,0,34.79,0.63
1520530330.200165,1,325,0,34.27,0.54
1520530330.250167,1,301,0,34.47,0.50
1520530330.300169,1,264,0,34.72,0.51
1520530330.350170,1,247,0,35.09,0.56
1520530330.400172,1,234,0,34.83,0.50
1520530330.450787,1,442,392,55.06,2.57
1520530330.500788,1,385,0,54.91,0.66
1520530330.550790,1,355,0,55.27,0.47
1520530330.600792,1,288,0,55.95,0.55
1520530330.650793,1,262,0,56.90,0.78
1520530330.700795,1,251,0,58.05,0.55
1520530330.750797,1,229,0,59.22,0.47
1520530330.800798,1,205,0,59.46,0.43
1520530330.850367,1,433,391,40.00,2.82
1520530330.900277,1,351,0,39.91,0.57
1520530330.950279,1,327,0,39.59,0.51
1520530331.000280,1,307,0,39.67,0.58
1520530331.050282,1,289,0,39.85,0.51
1520530331.100283,1,283,0,40.16,0.50
1520530331.150285,1,265,0,40.59,0.49
1520530331.200286,1,246,0,40.67,0.48
1520530331.250735,1,428,357,57.91,2.65
1520530331.300736,1,349,0,57.42,0.87
1520530331.350739,1,310,0,56.91,0.53
1520530331.400740,1,290,0,56.86,0.51
1520530331.450741,1,279,0,57.30,0.51
1520530331.500743,1,259,0,58.01,0.48
1520530331.550744,1,248,0,58.18,0.48
1520530331.600746,1,237,0,58.12,0.54
1520530331.650479,1,219,0,47.76,0.44
1520530331.700481,1,207,0,47.33,0.43
1520530331.750483,1,197,0,46.81,0.43
1520530331.800484,1,187,0,45.68,0.48
1520530331.850486,1,439,413,44.68,2.63
1520530331.900488,1,384,0,43.84,0.60
1520530331.950489,1,363,0,43.53,0.62
1520530332.000491,1,343,0,43.29,0.55
1520530332.050387,1,305,0,39.89,0.54
1520530332.100388,1,278,0,39.72,0.52
1520530332.150390,1,265,0,39.80,0.52
1520530332.200392,1,251,0,39.69,0.57
1520530332.250393,1,235,0,39.69,0.48
1520530332.300399,1,226,0,39.75,0.46
1520530332.350396,1,212,0,39.56,0.46
1520530332.400401,1,206,0,39.59,0.52
1520530332.450399,1,199,0,40.07,0.46
1520530332.500483,1,196,0,43.02,0.45
1520530332.550483,1,193,0,43.50,0.44
1520530332.600486,1,187,0,44.15,0.44
1520530332.650488,1,435,404,44.73,2.88
1520530332.700488,1,367,0,45.39,0.60
1520530332.750491,1,326,0,45.91,0.54
1520530332.800492,1,276,0,46.34,0.56
1520530332.850493,1,250,0,46.09,0.48
1520530332.900164,1,210,0,33.57,0.47
1520530332.950166,1,203,0,33.39,0.44
1520530333.000168,1,199,0,33.16,0.51
1520530333.050169,1,189,0,33.15,0.42
1520530333.100171,1,435,377,33.33,2.66
1520530333.150173,1,361,0,33.51,0.64
1520530333.200174,1,317,0,33.60,0.53
1520530333.250175,1,287,0,34.12,0.52
1520530333.300608,1,411,351,51.75,2.92
1520530333.350610,1,281,0,52.02,0.55
1520530333.400612,1,235,0,51.82,0.49
1520530333.450613,1,208,0,51.52,0.51
1520530333.500615,1,190,0,51.01,0.43
1520530333.550616,1,434,360,50.96,2.62
1520530333.600618,1,354,0,51.05,0.64
1520530333.650619,1,319,0,50.71,0.54
1520530333.700541,1,284,0,47.50,0.53
1520530333.750542,1,262,0,48.01,0.78
1520530333.800544,1,239,0,48.25,0.50
1520530333.850545,1,226,0,48.14,0.47
1520530333.900547,1,199,0,47.68,0.46
1520530333.950549,1,446,413,46.87,2.77
1520530334.000561,1,373,0,46.01,0.63
1520530334.050551,1,334,0,45.64,0.58
1520530334.100216,1,274,0,32.81,0.58
1520530334.150218,1,260,0,32.71,0.49
1520530334.200219,1,254,0,32.59,0.48
1520530334.250221,1,249,0,32.65,0.49
1520530334.300222,1,247,0,32.86,0.48
1520530334.350224,1,241,0,33.37,0.74
1520530334.400225,1,237,0,33.46,0.46
1520530334.450227,1,236,0,33.48,0.46
1520530334.500228,1,224,0,33.49,0.46
1520530334.550086,1,220,0,28.61,0.44
1520530334.600088,1,215,0,28.14,0.81
1520530334.650089,1,205,0,27.10,0.44
1520530334.700091,1,193,0,26.02,0.44
1520530334.750092,1,183,0,25.24,0.44
1520530334.800094,1,406,309,24.39,3.12
